,city,district,neighborhood,square_meter,gold_gr,type,total_gold
1874,İstanbul,Çatalca,İnceğiz Mah.,400.0,1.3121844196470749,1,524.87376785883
1875,İstanbul,Beykoz,Çengeldere Mah.,969.0,6.49998474128582,3,6298.48521430596
1876,İstanbul,Arnavutköy,Baklalı Mah.,503.0,1.0956609468226073,0,551.1174562517715
1879,İstanbul,Arnavutköy,Haraççı Mah.,67.0,2.9377263126427047,3,196.8276629470612
1880,İstanbul,Başakşehir,Şahintepe Mah.,383.0,5.824317267362996,3,2230.7135134000278
1881,İstanbul,Silivri,Balaban Mah.,154.0,2.897030536883152,3,446.1427026800054
1882,İstanbul,Sarıyer,Gümüşdere Mah.,2600.0,4.289833679615437,3,11153.567567000136
1884,İstanbul,Üsküdar,Valide-i Atik Mah.,80.0,13.941959458750173,3,1115.3567567000136
1886,İstanbul,Beykoz,Çiftlik Mah.,690.0,8.158364000414423,3,5629.271160285952
1887,İstanbul,Beylikdüzü,Gürpınar Mah.,656.0,7.201012059038826,3,4723.863910729469
1888,İstanbul,Silivri,Gümüşyaka Mah.,366.0,2.975718765866317,2,1089.113068307072
1889,İstanbul,Avcılar,Tahtakale Mah.,600.0,6.560922098235374,3,3936.5532589412246
1890,İstanbul,Arnavutköy,Deliklikaya Mah.,1000.0,3.1492426071529795,1,3149.2426071529794
1891,İstanbul,Beykoz,Çiftlik Mah.,633.0,5.907939330164555,3,3739.725595994164
1892,İstanbul,Çatalca,Çiftlikköy Mah.,2700.0,0.6269325560536024,2,1692.717901344727
1893,İstanbul,Çatalca,Atatürk Mah.,269.0,1.1902341947728114,2,320.1729983938863
1895,İstanbul,Silivri,İsmetpaşa Mah.,4500.0,0.2907217480862519,2,1308.2478663881338
1896,İstanbul,Sultanbeyli,Battalgazi Mah.,177.0,6.153181176876114,3,1089.113068307072
1898,İstanbul,Avcılar,Yeşilkent Mah.,1950.0,2.0187452609955,1,3936.5532589412246
1899,İstanbul,Silivri,Akören Mah.,1000.0,0.4723863910729469,2,472.3863910729469
1901,İstanbul,Sarıyer,Uskumruköy Mah.,448.0,14.937813705803752,3,6692.140540200082
1903,İstanbul,Beykoz,Poyrazköy Mah.,1638.0,1.2817430228542857,2,2099.49507143532
1905,İstanbul,Beykoz,Riva Mah.,482.0,7.350410649475315,3,3542.897933047102
1906,İstanbul,Arnavutköy,Adnan Menderes Mah.,192.0,3.0070892950245467,3,577.361144644713
1907,İstanbul,Çatalca,Ovayenice Mah.,250.0,1.8370581875059049,0,459.2645468764762
1908,İstanbul,Arnavutköy,Yassıören Mah.,1100.0,0.9185290937529524,2,1010.3820031282476
1909,İstanbul,Silivri,Büyük Kılıçlı Mah.,3802.0,0.3796430461893167,2,1443.4028616117823
1910,İstanbul,Arnavutköy,Balaban Mah.,500.0,1.180965977682367,2,590.4829888411837
1911,İstanbul,Esenyurt,Gökevler Mah.,129.0,6.6117819594620055,3,852.9198727705987
1912,İstanbul,Beykoz,Soğuksu Mah.,277.0,5.921409835952504,3,1640.2305245588436
1914,İstanbul,Pendik,Fevzi Çakmak Mah.,417.0,11.64288333979419,3,4855.082352694178
1915,İstanbul,Silivri,Cumhuriyet Mah.,318.0,6.39586745425461,3,2033.885850452966
1916,İstanbul,Beykoz,Tokatköy Mah.,372.0,2.962997076622427,3,1102.234912503543
1917,İstanbul,Sultanbeyli,Mimar Sinan Mah.,113.0,2.7869403603123715,3,314.924260715298
1918,İstanbul,Arnavutköy,İmrahor Mah.,115.0,3.651295776409252,3,419.899014287064
1919,İstanbul,Beykoz,Çengeldere Mah.,400.0,4.920691573676531,3,1968.2766294706123
1921,İstanbul,Arnavutköy,Taşoluk Mah.,228.0,11.510389646026972,3,2624.36883929415
1927,İstanbul,Beylikdüzü,Gürpınar Mah.,162.0,9.314889398729235,2,1509.0120825941362
1928,İstanbul,Tuzla,Anadolu Mah.,260.0,4.819754310626756,3,1253.1361207629566
1929,İstanbul,Çatalca,Çiftlikköy Mah.,350.0,1.8745491709243929,3,656.0922098235375
1930,İstanbul,Küçükçekmece,Halkalı Merkez Mah.,618.0,16.349223351589767,3,10103.820031282476
1931,İstanbul,Üsküdar,Güzeltepe Mah.,276.0,5.182177599330839,3,1430.2810174153117
1933,İstanbul,Silivri,Fevzipaşa Mah.,835.0,0.4085843701895083,2,341.16794910823944
1935,İstanbul,Silivri,İsmetpaşa Mah.,375.0,0.6998316904784398,2,262.43688392941493
1936,İstanbul,Şile,Çelebi Mah.,855.0,0.6752761925669157,2,577.3611446447129
1937,İstanbul,Silivri,Büyük Çavuşlu Mah.,567.0,1.388554941425476,3,787.310651788245
1938,İstanbul,Silivri,Gümüşyaka Mah.,303.0,2.7716106553601585,3,839.798028574128
1939,İstanbul,Beykoz,Riva Mah.,700.0,6.467194639689154,3,4527.036247782408
1940,İstanbul,Esenyurt,Selahaddin Eyyubi Mah.,680.0,9.841383147353062,1,6692.140540200082
1941,İstanbul,Sancaktepe,Abdurrahmangazi Mah.,488.0,0.0095456038724326,3,4.658254689747117
1942,İstanbul,Avcılar,Firuzköy Mah.,717.0,2.4706401206744086,0,1771.448966523551
1943,İstanbul,Büyükçekmece,Karaağaç Mah.,4275.0,2.3603972367452646,3,10090.698187086004
1944,İstanbul,Beykoz,Rüzgarlıbahçe Mah.,276.0,5.2487376785883,3,1448.6515992903708
1946,İstanbul,Beykoz,Paşamandıra Mah.,1890.0,4.165664824276428,3,7873.106517882449
1947,İstanbul,Avcılar,Firuzköy Mah.,600.0,2.6243688392941498,1,1574.62130357649
1949,İstanbul,Silivri,Mimar Sinan Mah.,325.0,2.8262433653937,3,918.5290937529523
1951,İstanbul,Fatih,Seyyid Ömer Mah.,79.0,11.62695055383484,3,918.5290937529523
1953,İstanbul,Silivri,Kadıköy Mah.,382.0,0.8244090594641309,2,314.924260715298
1954,İstanbul,Beylikdüzü,Gürpınar Mah.,455.0,4.325882702133214,3,1968.2766294706123
1955,İstanbul,Arnavutköy,Mehmet Akif Ersoy Mah.,313.0,6.430961341017932,3,2012.8908997386127
1956,İstanbul,Çatalca,Ormanlı Mah.,660.0,0.3976316423172954,2,262.436883929415
1957,İstanbul,Silivri,Semizkumlar Mah.,997.0,0.5922597681456206,2,590.4829888411838
1961,İstanbul,Şile,Ağaçdere Mah.,1795.0,1.2939088706269206,3,2322.5664227753223
1963,İstanbul,Çatalca,Nakkaş Mah.,661.0,0.6153966264608066,2,406.7771700905932
1964,İstanbul,Silivri,Selimpaşa Mah.,249.0,5.427911454765009,3,1351.5499522364871
1965,İstanbul,Bağcılar,15 Temmuz Mah.,400.0,14.434028616117825,3,5773.611446447129
1966,İstanbul,Arnavutköy,Dursunköy Mah.,200.0,1.3121844196470749,2,262.436883929415
1967,İstanbul,Çatalca,Celepköy Mah.,234.0,1.23367765949725,1,288.6805723223565
1969,İstanbul,Şile,Kumbaba Mah.,1112.0,6.136114192594235,3,6823.358982164789
1970,İstanbul,Pendik,Çamçeşme Mah.,341.0,5.925994153244854,1,2020.7640062564956
1972,İstanbul,Beykoz,Kavacık Mah.,350.0,11.247295025546356,3,3936.5532589412246
1974,İstanbul,Sarıyer,Kumköy Mah.,720.0,14.124207294812264,3,10169.42925226483
1975,İstanbul,Silivri,Balaban Mah.,726.0,0.9037082779938532,0,656.0922098235375
1976,İstanbul,Arnavutköy,Baklalı Mah.,504.0,1.0934870163725623,1,551.1174562517715
1977,İstanbul,Beykoz,Kılıçlı Mah.,350.0,4.461427026800054,3,1561.499459380019
1978,İstanbul,Silivri,Fevzipaşa Mah.,750.0,0.4198990142870639,2,314.924260715298
1980,İstanbul,Çatalca,İzzettin Mah.,1000.0,0.9185290937529524,2,918.5290937529523
1981,İstanbul,Çatalca,Bahşayiş Mah.,1000.0,0.4592645468764762,0,459.2645468764762
1982,İstanbul,Pendik,Kavakpınar Mah.,154.0,5.7088542932697415,3,879.1635611635402
1984,İstanbul,Silivri,Fevzipaşa Mah.,502.0,0.4443652417131528,2,223.07135134000276
1985,İstanbul,Şile,Meşrutiyet Mah.,525.0,4.877826882634727,3,2560.8591133832315
1986,İstanbul,Bağcılar,Yenimahalle Mah.,270.0,14.093832655468582,3,3805.334816976517
1988,İstanbul,Avcılar,Yeşilkent Mah.,2774.0,2.5543604419950268,1,7085.795866094204
1989,İstanbul,Beykoz,Anadolufeneri Mah.,978.0,2.280893162985713,0,2230.7135134000278
1990,İstanbul,Gaziosmanpaşa,Pazariçi Mah.,48.0,16.402299778153353,3,787.310389351361
1991,İstanbul,Başakşehir,Güvercintepe Mah.,161.0,8.068711648761516,3,1299.062575450604
1992,İstanbul,Arnavutköy,Taşoluk Mah.,358.0,3.401416596180127,3,1217.7071414324855
1993,İstanbul,Silivri,Büyük Çavuşlu Mah.,400.0,1.4434028616117824,2,577.361144644713
1994,İstanbul,Arnavutköy,Dursunköy Mah.,343.0,1.6832686432790465,3,577.3611446447129
1995,İstanbul,Silivri,Hürriyet Mah.,258.0,1.4240761143456628,0,367.411637501181
1998,İstanbul,Silivri,Küçük Kılıçlı Mah.,300.0,0.5117519236623592,2,153.52557709870777
1999,İstanbul,Silivri,Balaban Mah.,800.0,1.3613913353838405,3,1089.113068307072
2000,İstanbul,Sultanbeyli,Fatih Mah.,234.0,5.159015666988499,3,1207.2096660753089
2001,İstanbul,Silivri,Fener Mah.,1186.0,0.3872382351403678,2,459.2645468764762
2003,İstanbul,Çatalca,Çiftlikköy Mah.,245.0,0.6427025728883632,1,157.462130357649
2006,İstanbul,Beykoz,Riva Mah.,377.0,7.413667941242093,3,2794.952813848269
2007,İstanbul,Beykoz,Riva Mah.,215.0,2.502305172350236,2,537.9956120553006
2008,İstanbul,Büyükçekmece,Sinanoba Mah.,459.0,10.577521465564656,3,4855.082352694177
2009,İstanbul,Silivri,Büyük Kılıçlı Mah.,2907.0,0.2211800363354202,2,642.9703656270667
2010,İstanbul,Silivri,Selimpaşa Mah.,780.0,5.2487376785883,3,4094.0153892988737
2013,İstanbul,Silivri,Fevzipaşa Mah.,650.0,0.423936504809055,2,275.5587281258857
2014,İstanbul,Avcılar,Firuzköy Mah.,193.0,5.439106402682175,3,1049.74753571766
2017,İstanbul,Fatih,Mevlanakapı Mah.,160.0,9.02126788507364,3,1443.4028616117823
2018,İstanbul,Maltepe,Fındıklı Mah.,500.0,11.54722289289426,3,5773.611446447129
2020,İstanbul,Çatalca,Kabakça Mah.,200.0,0.7873106517882449,2,157.462130357649
2021,İstanbul,Beykoz,Riva Mah.,500.0,6.403459967877725,3,3201.7299839388625
2022,İstanbul,Sarıyer,Kumköy Mah.,700.0,12.12833313588082,3,8489.833195116575
2023,İstanbul,Büyükçekmece,Cumhuriyet Mah.,320.0,11.071556040772194,3,3542.897933047102
2024,İstanbul,Büyükçekmece,Güzelce Mah.,800.0,4.592645468764762,3,3674.11637501181
2028,İstanbul,Beykoz,Riva Mah.,638.0,7.40417540866688,1,4723.863910729469
2029,İstanbul,Arnavutköy,İslambey Mah.,226.0,7.199595930806959,3,1627.1086803623728
2031,İstanbul,Arnavutköy,Adnan Menderes Mah.,113.0,1.927633749216057,3,217.82261366141444
2032,İstanbul,Çatalca,Karacaköy Merkez Mah.,350.0,0.6598413081653862,2,230.9444578578852
2034,İstanbul,Arnavutköy,Yeniköy Mah.,365.0,3.0198216780918985,2,1102.234912503543
2035,İstanbul,Fatih,Aksaray Mah.,317.0,9.934519265466813,3,3149.24260715298
2036,İstanbul,Şile,Şuayipli Mah.,1493.0,0.8788911049210146,2,1312.184419647075
2037,İstanbul,Sarıyer,Gümüşdere Mah.,420.0,4.498918010218542,3,1889.545564291788
2040,İstanbul,Pendik,Sülüntepe Mah.,210.0,15.37130320158002,3,3227.973672331804
2041,İstanbul,Çatalca,Başak Mah.,1216.0,1.1870089322465314,2,1443.402861611782
2042,İstanbul,Silivri,Fevzipaşa Mah.,350.0,0.3599134408174834,2,125.96970428611918
2044,İstanbul,Şile,Çataklı Mah.,4258.0,0.2459190152368167,2,1047.1231668783655
2045,İstanbul,Sultanbeyli,Mecidiye Mah.,247.0,4.621864150173908,3,1141.6004450929552
2047,İstanbul,Silivri,Büyük Sinekli Mah.,500.0,0.4198990142870639,2,209.949507143532
2048,İstanbul,Çatalca,Akalan Mah.,289.0,0.86268179838389,2,249.31503973294423
2051,İstanbul,Ümraniye,Yukarı Dudullu Mah.,196.0,16.06756432220908,3,3149.24260715298
2052,İstanbul,Beylikdüzü,Gürpınar Mah.,410.0,5.760809647231061,3,2361.931955364735
2053,İstanbul,Silivri,Sancaktepe Mah.,672.0,6.053231697776685,3,4067.771700905932
2055,İstanbul,Pendik,Çamçeşme Mah.,174.0,7.764511945222002,3,1351.0250784686284
2056,İstanbul,Silivri,Fevzipaşa Mah.,910.0,0.2451333531208821,2,223.0713513400027
2057,İstanbul,Beykoz,Örnekköy Mah.,570.0,5.064571444251868,3,2886.8057232235647
2058,İstanbul,Silivri,Büyük Kılıçlı Mah.,255.0,0.514582125351794,1,131.21844196470747
2059,İstanbul,Şile,Çengilli Mah.,300.0,0.8747896130980499,3,262.436883929415
2061,İstanbul,Beykoz,Dereseki Mah.,252.0,3.6449567212418743,0,918.5290937529523
2065,İstanbul,Arnavutköy,Mustafa Kemal Paşa Mah.,144.0,10.297002737508295,3,1482.7683942011945
2066,İstanbul,Şile,Çelebi Mah.,587.0,0.6862702160675502,2,402.840616831652
2067,İstanbul,Sancaktepe,Osmangazi Mah.,400.0,6.560922098235374,3,2624.36883929415
2068,İstanbul,Çatalca,Başak Mah.,1216.0,1.3272918060574852,2,1613.986836165902
2069,İstanbul,Çatalca,İhsaniye Mah.,1830.0,2.2945301327161967,2,4198.99014287064
2072,İstanbul,Silivri,Sancaktepe Mah.,270.0,1.2587250544021942,3,339.85576468859244
2073,İstanbul,Çekmeköy,Sırapınar Mah.,403.0,8.302903896029878,3,3346.070270100041
2074,İstanbul,Silivri,Çeltik Mah.,300.0,0.6998316904784398,1,209.94950714353195
2075,İstanbul,Arnavutköy,Deliklikaya Mah.,1960.0,2.8921615779976344,3,5668.636692875363
2080,İstanbul,Silivri,Fener Mah.,3720.0,0.3351008598561079,2,1246.5751986647213
2081,İstanbul,Çatalca,İhsaniye Mah.,560.0,1.0544339086449708,0,590.4829888411837
2084,İstanbul,Büyükçekmece,Güzelce Mah.,200.0,0.984138314735306,2,196.8276629470612
2085,İstanbul,Beykoz,Yeni Mahalle Mah.,297.0,6.362106277076727,3,1889.545564291788
2086,İstanbul,Silivri,Gümüşyaka Mah.,188.0,2.219545986424308,3,417.2746454477698
2087,İstanbul,Fatih,Derviş Ali Mah.,60.0,15.746213035764898,3,944.772782145894
2088,İstanbul,Çatalca,Elbasan Mah.,705.0,1.1539777874910444,2,813.5543401811863
2089,İstanbul,Arnavutköy,Anadolu Mah.,171.0,7.05970564956321,3,1207.2096660753089
2090,İstanbul,Silivri,Fener Mah.,4429.0,0.5273624445635117,2,2335.6882669717934
2091,İstanbul,Çatalca,Ferhatpaşa Mah.,313.0,0.5466736368114331,2,171.10884832197857
2092,İstanbul,Beykoz,Kaynarca Mah.,1587.0,6.945399574691511,0,11022.34912503543
2093,İstanbul,Beykoz,Gümüşsuyu Mah.,90.0,6.123527291686349,3,551.1174562517714
2094,İstanbul,Büyükçekmece,Yenimahalle Mah.,464.0,6.221564058671476,3,2886.8057232235647
2095,İstanbul,Silivri,Seymen Mah.,950.0,0.5524987030092946,2,524.8737678588299
2096,İstanbul,Şile,Sofular Mah.,519.0,1.3399956501212904,0,695.4577424129498
2097,İstanbul,Arnavutköy,Atatürk Mah.,201.0,5.744887011390178,1,1154.7222892894258
2098,İstanbul,Arnavutköy,Yunus Emre Mah.,105.0,4.973803800186055,3,522.2493990195359
2099,İstanbul,Ümraniye,Altınşehir Mah.,417.0,6.293450453942805,1,2624.36883929415
2100,İstanbul,Şile,Şuayipli Mah.,1904.0,0.7580897382414824,1,1443.4028616117826
2101,İstanbul,Silivri,Fevzipaşa Mah.,204.0,0.4502593596828198,2,91.85290937529524
2102,İstanbul,Sultanbeyli,Mimar Sinan Mah.,185.0,5.177808791039809,3,957.8946263423647
2103,İstanbul,Avcılar,Firuzköy Mah.,290.0,1.8099095443407929,2,524.87376785883
2104,İstanbul,Arnavutköy,Yeniköy Mah.,423.0,1.1781740959384377,3,498.3676425819591
2105,İstanbul,Şile,İsaköy Mah.,425.0,1.2041221733231982,2,511.7519236623592
2108,İstanbul,Arnavutköy,Baklalı Mah.,416.0,1.3090301301767695,3,544.5565341535361
2109,İstanbul,Arnavutköy,Baklalı Mah.,187.0,1.298150361682935,2,242.75411763470885
2110,İstanbul,Sultanbeyli,Abdurrahmangazi Mah.,227.0,7.225685130215171,3,1640.2305245588436
2113,İstanbul,Çatalca,Elbasan Mah.,219.0,0.9442934453715937,2,206.80026453637905
2114,İstanbul,Şile,Akçakese Mah.,260.0,2.775774733868812,1,721.7014308058912
2115,İstanbul,Avcılar,Firuzköy Mah.,701.0,8.610625292976525,1,6036.048330376544
2116,İstanbul,Ümraniye,Dumlupınar Mah.,296.0,10.63933313227358,3,3149.2426071529794
2117,İstanbul,Büyükçekmece,Türkoba Mah.,200.0,1.180965977682367,1,236.19319553647347
2118,İstanbul,Büyükçekmece,Murat Çeşme Mah.,275.0,6.680211590930563,1,1837.058187505905
2119,İstanbul,Beykoz,Örnekköy Mah.,450.0,5.831930753987,3,2624.36883929415
2120,İstanbul,Beykoz,Örnekköy Mah.,1400.0,3.5616434247563458,3,4986.300794658884
2123,İstanbul,Ümraniye,Adem Yavuz Mah.,293.0,6.717667677374103,3,1968.2766294706123
2124,İstanbul,Maltepe,İdealtepe Mah.,4079.0,0.0263787993162687,2,107.59912241106014
2125,İstanbul,Başakşehir,Kayabaşı Mah.,510.0,7.204149754925117,3,3674.11637501181
2126,İstanbul,Şile,Bucaklı Mah.,133.0,1.7758886882441616,2,236.1931955364735
2127,İstanbul,Büyükçekmece,Pınartepe Mah.,720.0,3.827204557303968,0,2755.5872812588573
2130,İstanbul,Şile,Çelebi Mah.,1111.0,0.5196769978800296,2,577.3611446447129
2131,İstanbul,Avcılar,Denizköşkler Mah.,274.0,14.84588212009464,3,4067.771700905932
2132,İstanbul,Çatalca,Yazlık Mah.,991.0,0.5958455992342923,2,590.4829888411837
2133,İstanbul,Büyükçekmece,Celaliye Mah.,2205.0,1.0116614573242753,2,2230.713513400027
2134,İstanbul,Büyükçekmece,Çakmaklı Mah.,2924.0,3.141344369880138,3,9185.290937529524
2136,İstanbul,Çatalca,Celepköy Mah.,1875.0,0.52487376785883,2,984.1383147353064
2137,İstanbul,Arnavutköy,Boğazköy İstiklal Mah.,73.0,5.39253871087839,2,393.6553258941225
2138,İstanbul,Çatalca,Karacaköy Merkez Mah.,2767.0,0.5121645006211929,2,1417.1591732188408
2140,İstanbul,Arnavutköy,Balaban Mah.,627.0,1.130110983428103,2,708.5795866094204
2142,İstanbul,Silivri,Gümüşyaka Mah.,316.0,2.200815640547309,3,695.4577424129496
2143,İstanbul,Beylikdüzü,Gürpınar Mah.,637.0,14.831597835885304,1,9447.72782145894
2144,İstanbul,Bağcılar,Demirkapı Mah.,723.0,0.2976462583985066,2,215.19824482212027
2145,İstanbul,Silivri,Fener Mah.,2000.0,0.3910309570548283,2,782.0619141096566
2146,İstanbul,Büyükçekmece,Celaliye Mah.,1350.0,9.525486898178766,3,12859.407312541334
2147,İstanbul,Ümraniye,Dumlupınar Mah.,296.0,10.63933313227358,0,3149.2426071529794
2148,İstanbul,Eyüpsultan,Pirinççi Mah.,500.0,1.495890238397665,2,747.9451191988327
2149,İstanbul,Silivri,İsmetpaşa Mah.,460.0,0.4278862237979592,2,196.82766294706124
2150,İstanbul,Sancaktepe,Osmangazi Mah.,279.0,6.819596446194475,3,1902.6674084882584
2151,İstanbul,Beykoz,Gümüşsuyu Mah.,41.0,2.5603598432138046,0,104.974753571766
2152,İstanbul,Arnavutköy,Taşoluk Mah.,45.0,1.7495792261960998,2,78.7310651788245
2153,İstanbul,Arnavutköy,Karaburun Mah.,655.0,2.073451716541561,2,1358.1108743347224
2155,İstanbul,Silivri,Fevzipaşa Mah.,250.0,0.3149242607152979,2,78.73106517882448
2156,İstanbul,Bağcılar,Demirkapı Mah.,500.0,0.4198990142870639,1,209.949507143532
2157,İstanbul,Ümraniye,Esenşehir Mah.,313.0,12.786461597199931,3,4002.1624799235774
2158,İstanbul,Arnavutköy,Baklalı Mah.,575.0,0.7530797538844082,3,433.0208584835347
2159,İstanbul,Silivri,Fevzipaşa Mah.,510.0,3.036034539575585,3,1548.3776151835484
2160,İstanbul,Silivri,İsmetpaşa Mah.,550.0,1.6652813180248331,3,915.9047249136582
2162,İstanbul,Beykoz,Merkez Mah.,1550.0,2.7936829579582887,1,4330.208584835347
2163,İstanbul,Arnavutköy,Terkos Mah.,3000.0,4.242729623525542,3,12728.188870576629
2164,İstanbul,Büyükçekmece,Murat Çeşme Mah.,2447.0,4.504433643251095,3,11022.34912503543
2165,İstanbul,Arnavutköy,Taşoluk Mah.,1350.0,7.532910557233207,3,10169.42925226483
2166,İstanbul,Esenyurt,Osmangazi Mah.,255.0,14.922881635202028,3,3805.334816976517
2167,İstanbul,Silivri,Akören Mah.,4378.0,1.079000436438892,2,4723.863910729469
2169,İstanbul,Sarıyer,Maden Mah.,571.0,10.571012837787292,3,6036.048330376543
2170,İstanbul,Ümraniye,Huzur Mah.,90.0,6.415123829385699,3,577.3611446447129
2171,İstanbul,Arnavutköy,Dursunköy Mah.,103.0,1.0701309830131485,2,110.22349125035429
2172,İstanbul,Silivri,İsmetpaşa Mah.,770.0,0.2675492907592087,2,206.01295388459076
2174,İstanbul,Silivri,Seymen Mah.,427.0,0.6146062855489812,2,262.436883929415
2176,İstanbul,Silivri,Balaban Mah.,1000.0,1.246575198664721,1,1246.575198664721
2177,İstanbul,Arnavutköy,Dursunköy Mah.,1400.0,0.9372745854621964,2,1312.184419647075
2178,İstanbul,Arnavutköy,Tayakadın Mah.,398.0,1.3187783112030902,2,524.8737678588299
2179,İstanbul,Başakşehir,Şahintepe Mah.,206.0,5.095861823872135,3,1049.7475357176595
2180,İstanbul,Silivri,Alipaşa Mah.,800.0,1.1481613671911906,2,918.5290937529523
2182,İstanbul,Silivri,Gümüşyaka Mah.,2542.0,0.361341106905174,2,918.5290937529523
2186,İstanbul,Büyükçekmece,Karaağaç Mah.,301.0,2.441273338878279,3,734.823275002362
2187,İstanbul,Çatalca,Akalan Mah.,1044.0,0.7214500544802883,2,753.193856877421
2188,İstanbul,Şile,Çelebi Mah.,208.0,2.6496031550565933,2,551.1174562517714
2189,İstanbul,Silivri,Sancaktepe Mah.,334.0,0.6364487304875034,0,212.5738759828261
2193,İstanbul,Silivri,İsmetpaşa Mah.,3250.0,0.1614996208796399,2,524.87376785883
2195,İstanbul,Beykoz,Mahmutşevketpaşa Mah.,1661.0,3.4759852176081454,3,5773.611446447129
2196,İstanbul,Çatalca,Atatürk Mah.,3038.0,0.561500903733113,2,1705.839745541197
2197,İstanbul,Şile,Kervansaray Mah.,370.0,2.4825110641971686,0,918.5290937529523
2198,İstanbul,Silivri,Beyciler Mah.,654.0,0.8627512239269759,1,564.2393004482423
2199,İstanbul,Tuzla,Fatih Mah.,820.0,4.640652215825021,1,3805.334816976517
2200,İstanbul,Şile,Geredeli Mah.,2300.0,0.3936553258941224,2,905.4072495564816
2201,İstanbul,Silivri,Fevzipaşa Mah.,438.0,0.4643575001034169,2,203.38858504529665
2202,İstanbul,Kartal,Yakacık Çarşı Mah.,2546.0,0.0541160110223656,2,137.77936406294288
2203,İstanbul,Ümraniye,Çamlık Mah.,250.0,6.298485214305959,3,1574.6213035764897
2205,İstanbul,Arnavutköy,Adnan Menderes Mah.,583.0,1.6430439559903338,2,957.8946263423646
2207,İstanbul,Beykoz,Soğuksu Mah.,134.0,7.83393683371388,3,1049.74753571766
2211,İstanbul,Esenler,Kemer Mah.,137.0,14.6543223508031,3,2007.6421620600245
2213,İstanbul,Silivri,Seymen Mah.,838.0,0.4854142841176529,2,406.7771700905932
2214,İstanbul,Şile,Karacaköy Mah.,741.0,2.6562437644677632,3,1968.2766294706123
2215,İstanbul,Büyükçekmece,Ekinoba Mah.,239.0,10.815913417174636,3,2585.003306704737
2216,İstanbul,Silivri,Alipaşa Mah.,275.0,0.6203053620149808,2,170.58397455411972
2217,İstanbul,Şile,İsaköy Mah.,268.0,1.663732335059985,2,445.880265796076
2220,İstanbul,Arnavutköy,Balaban Mah.,936.0,3.9954333290535935,3,3739.725595994164
